Epochs,loss,std_loss,iou,std_iou,dice_coef,std_dice,val_loss,std_val_loss,val_iou,std_val_iou,val_dice_coef,std_val_dice
320,0.16880065798759458,0.04381303419961768,0.7194493353366852,0.05817380572625803,0.8294142782688141,0.04439544164051599,0.2977287590503692,0.14949754660892312,0.5613980233669281,0.16509059549618663,0.7022712409496308,0.14949754660892312
321,0.16892183423042292,0.024187514937665733,0.7188839673995971,0.03348156428934961,0.831845223903656,0.023774084834656505,0.25561876296997066,0.09087613331189374,0.6027354270219802,0.10966059234805241,0.7443812370300293,0.09087613331189373
322,0.15522888004779814,0.01945631891941674,0.739400440454483,0.030007908431527744,0.8451567411422729,0.020691633473560168,0.24175744652748105,0.06485726251449868,0.6169130891561508,0.08084420333802012,0.7582425534725189,0.06485726251449866
323,0.1498763784766197,0.01588173464163538,0.7422038972377777,0.03358898127803334,0.8446518659591675,0.028145691437168587,0.298823881149292,0.2547547076428506,0.5821505557745695,0.22460733380406175,0.7011761160567402,0.2547547160314051
324,0.18598120212554928,0.010334023888318123,0.7113755702972412,0.01667729070419307,0.8140188097953797,0.010334040671177434,0.2193429052829742,0.10715354948579987,0.6542411535978317,0.13160250067942722,0.7806570947170257,0.10715354948579989
325,0.14334129542112345,0.009381130831639764,0.7538470804691315,0.016362107525740088,0.8550244390964508,0.011961046701612856,0.25138863325119015,0.06888174986196521,0.6061233252286911,0.08521391265797028,0.7486113667488098,0.06888174986196521
326,0.1378401674330234,0.012095798155436228,0.7590280950069428,0.022287803660292285,0.8586723268032074,0.016905910707607618,0.26410433650016785,0.11701182415349516,0.5968959093093872,0.12899709953102131,0.7358956664800644,0.11701181607324707
327,0.14501936733722684,0.015244349500844422,0.7499670863151551,0.02716001175468734,0.851654189825058,0.022059148474796397,0.2475278317928314,0.08894760832558157,0.6131916373968125,0.10164796421885795,0.7524721682071686,0.08894760832558159
328,0.14019421264529222,0.01594753628888435,0.7577452480792999,0.02748314748387964,0.8568711042404175,0.02001971670180894,0.27210276722908017,0.10100138284533561,0.5842198729515076,0.11475992093435823,0.7278972327709198,0.10100138284533561
329,0.14010904133319851,0.014375028785116307,0.756412661075592,0.023522216252649577,0.8560626268386841,0.017018524552672457,0.27648427486419674,0.06838796132872067,0.57449611723423,0.08531788047252223,0.7235157251358032,0.06838796132872066
330,0.15024224221706386,0.019486582229158198,0.7372570753097534,0.02848664548816781,0.8412767469882965,0.021591165413961652,0.21837718486785884,0.06399203002079538,0.647745943069458,0.08342751302628142,0.7816228151321412,0.06399203002079537
331,0.15025066360831257,0.023615895758143064,0.7383884251117706,0.04120487414620952,0.8428144693374634,0.03213162278788019,0.24726907610893245,0.06558122561999094,0.6099449038505554,0.08263996450792188,0.7527309238910675,0.06558122561999095
332,0.16078688651323314,0.022218547936561302,0.7205540239810944,0.03752973551811792,0.828905338048935,0.028220313789620706,0.24115146398544307,0.06869272611420993,0.6184644222259521,0.0838449904349843,0.7588485360145569,0.06869272611420993
333,0.15053609907627102,0.015268188435656627,0.7450169503688813,0.023617306675031747,0.8506300747394562,0.016149496027009044,0.2374482452869415,0.06413093811172618,0.6226925402879715,0.07921960344976064,0.7625517547130585,0.06413093811172617
334,0.15084099024534223,0.014612605532856295,0.7415524065494538,0.025924447513273177,0.8458783745765686,0.01844654800177034,0.283064204454422,0.1149264352254758,0.5723251372575759,0.13235295217345766,0.7169357925653458,0.11492644227368869
335,0.15600148290395732,0.016741503927909535,0.7421710908412933,0.025078969291492056,0.8477210104465485,0.017459116870314456,0.3417592167854309,0.24101559224010236,0.5285463970154524,0.21403790034092035,0.658240781724453,0.2410155963257596
336,0.16132888719439503,0.035726547388563755,0.7297438561916352,0.04961026099467539,0.8379590034484863,0.037657656850959106,0.2830096662044525,0.08153867739162222,0.5675061881542206,0.09752978320096131,0.7169903337955474,0.08153867739162222
337,0.14881731346249577,0.02751776508541027,0.7465991854667664,0.039275706857470206,0.8501791000366211,0.028004583079098255,0.28480448126792907,0.12683268181224513,0.5714287757873535,0.13433544595060046,0.7151955217123032,0.12683267387721972
338,0.15195158869028086,0.020813229297626912,0.7412295520305634,0.02971919649568768,0.8475145816802978,0.020763202396208033,0.26709340810775756,0.10012129649655593,0.5895116835832596,0.11425388278640985,0.7329065918922424,0.10012129649655593
339,0.15453282520174977,0.02681497758294883,0.7318248391151428,0.03761382538432029,0.8382627189159393,0.027162143322428535,0.22493000626564022,0.06566720149413047,0.6392613887786865,0.0838286711779334,0.7750699937343597,0.06566720149413045
340,0.1548172891139984,0.016148695484376988,0.7402544438838958,0.023810594332489065,0.8473161697387696,0.01657244260824966,0.2492327213287353,0.04730696530949669,0.6055107712745667,0.059055273311573495,0.7507672786712647,0.047306965309496664
341,0.18433491885662073,0.01563918683728786,0.7132251858711243,0.021278832438875878,0.815665066242218,0.015639163900489285,0.23886969089508053,0.06710657958765884,0.6212168574333191,0.08531968563844747,0.7611303091049194,0.06710657958765882
342,0.15881896317005154,0.036310626459901144,0.734651380777359,0.04928988530721312,0.8405656933784484,0.03772720945094608,0.24607024192810056,0.08061769723579708,0.6131210178136826,0.09676556343880356,0.7539297580718994,0.08061769723579708
