Epochs,loss,std_loss,iou,std_iou,dice_coef,std_dice,val_loss,std_val_loss,val_iou,std_val_iou,val_dice_coef,std_val_dice
559,0.18387133628129956,0.02744887449080307,0.7168086290359497,0.034479921714972835,0.8210821390151978,0.0253738678973138,0.20825930833816525,0.08768908791921418,0.6647385597229004,0.111642994581394,0.7917406916618347,0.08768908791921418
560,0.17948835045099257,0.019142516468632697,0.7183654725551605,0.026501841047436775,0.8208978652954102,0.01936204125825254,0.1989406824111938,0.05661157577437383,0.6734515726566315,0.07592162400799088,0.8010593175888061,0.05661157577437384
561,0.17650457322597501,0.020136593776689145,0.7210662007331848,0.026685624776578834,0.8209302604198456,0.023711862253104513,0.272006344795227,0.25701592775348564,0.6144999387208372,0.22098438513983878,0.7279936535749585,0.25701593283717933
562,0.17883489727973934,0.01274133549863145,0.7191270470619202,0.02160484649335449,0.8211650967597961,0.012741339634408346,0.1812971472740173,0.05207038085615954,0.6976735353469848,0.06973770854252921,0.8187028527259826,0.05207038085615954
563,0.1462194092571735,0.02292924883441923,0.7515242040157318,0.033050597412354575,0.8518059611320495,0.024814063400990318,0.19113753437995906,0.07206968054388238,0.6863890826702118,0.09983552326286076,0.8088624656200409,0.07206968054388237
564,0.18524026125669477,0.01493273582072508,0.7175788819789887,0.025614470047784846,0.8172205209732055,0.01698338992366758,0.18148594498634335,0.04437441678930823,0.6965681552886963,0.06367425667082614,0.8185140550136566,0.044374416789308216
565,0.18922588527202602,0.02581811565009695,0.7090562462806702,0.03828747596027701,0.8119232714176178,0.028477996824663624,0.20037904381752009,0.06912535316769512,0.6728991597890854,0.08914779671749477,0.7996209561824799,0.06912535316769512
566,0.17969224154949184,0.030620322423659762,0.7195429623126983,0.038269027298828265,0.8221744894981384,0.03166850972264607,0.1999838590621948,0.06834212279454603,0.6735921680927277,0.09371454251003816,0.8000161409378052,0.06834212279454603
567,0.17731984108686444,0.017578300692485182,0.7195711255073547,0.02663695646615829,0.8217178583145142,0.021406410771927366,0.19291147589683527,0.0499607603669141,0.6809237062931061,0.0685453696205734,0.8070885241031647,0.049960760366914096
568,0.19436972290277477,0.03148013301804371,0.6982089042663574,0.044492869807833554,0.8023544013500213,0.03549065724140767,0.23664805889129634,0.19333434934650187,0.6464391648769379,0.19439814196317928,0.7633519411087036,0.19333434934650187
